             0.01076              0.15101              0.18631
             0.03072              0.00337              0.05748
             0.24877              0.02562              0.02206
             0.31760              0.05037             -0.01277
             0.32346              0.07747             -0.04693
             0.46164              0.10672             -0.08034
             0.69100              0.13795             -0.11292
             0.57602              0.17101             -0.14464
             0.33086              0.20572             -0.17548
             0.12417              0.24194             -0.20541
             0.03370              0.27955             -0.23445
             0.01681             -0.06563             -0.02231
             0.01231             -0.03271              0.00033
             0.01269             -0.00150              0.02377
             0.01584              0.02785              0.04798
             0.05469              0.05519              0.07289
            -0.00329              0.08036              0.09845
             0.02744              0.10320              0.12454
             0.04427              0.12355              0.15105
             0.04357              0.14127              0.17784
             0.06474              0.00250              0.08999
             0.04095              0.01904              0.05557
             0.35032              0.03829              0.02125
             0.31956              0.06010             -0.01276
             0.33180              0.08431             -0.04635
             0.49075              0.11074             -0.07939
             0.68995              0.13927             -0.11182
             0.59209              0.16972             -0.14357
             0.34212              0.20196             -0.17458
             0.11584              0.23584             -0.20482
             0.03759              0.27122             -0.23427
            -0.03761             -0.05540             -0.03027
             0.08765             -0.02492             -0.00761
             0.08512              0.00376              0.01570
            -0.00135              0.03049              0.03959
             0.09337              0.05514              0.06398
            -0.00793              0.07756              0.08876
             0.07346              0.09764              0.11383
             0.02934              0.11523              0.13903
             0.01557              0.13023              0.16419
             0.03049              0.14253              0.18913
             0.03525              0.02215              0.08136
             0.13917              0.03608              0.04874
             0.19794              0.05265              0.01596
             0.33581              0.07175             -0.01683
             0.25077              0.09326             -0.04948
             0.58203              0.11705             -0.08182
             0.68380              0.14298             -0.11375
             0.57591              0.17091             -0.14519
             0.34836              0.20070             -0.17607
             0.11669              0.23224             -0.20633
             0.02726              0.26538             -0.23592
             0.03556             -0.07735             -0.06263
            -0.04054             -0.04748             -0.04078
             0.07219             -0.01936             -0.01838
             0.08234              0.00689              0.00446
             0.08524              0.03114              0.02769
             0.01342              0.05329              0.05119
             0.04768              0.07321              0.07486
             0.02069              0.09081              0.09854
             0.01868              0.10599              0.12207
             0.05129              0.11868              0.14528
             0.01204              0.12882              0.16795
             0.01898              0.13637              0.18985
             0.02127              0.03285              0.09723
             0.08493              0.04201              0.06745
             0.06751              0.05374              0.03696
             0.19530              0.06800              0.00601
             0.36126              0.08471             -0.02524
             0.20525              0.10378             -0.05657
             0.69131              0.12513             -0.08787
             0.69427              0.14863             -0.11900
             0.51446              0.17416             -0.14984
             0.32968              0.20161             -0.18028
             0.10561              0.23086             -0.21027
             0.02248              0.26180             -0.23974
             0.06076              0.29431             -0.26865
             0.00865             -0.06916             -0.07558
             0.01370             -0.04149             -0.05412
             0.07955             -0.01562             -0.03231
             0.00557              0.00836             -0.01023
             0.13632              0.03033              0.01203
             0.06368              0.05022              0.03434
             0.06766              0.06793              0.05658
             0.04981              0.08339              0.07857
             0.06779              0.09654              0.10016
             0.01567              0.10736              0.12114
             0.03241              0.11581              0.14132
            -0.01398              0.12193              0.16047
             0.00616              0.12575              0.17835
             0.05326              0.04541              0.12615
             0.03814              0.04844              0.10156
             0.03164              0.05374              0.07555
             0.10265              0.06137              0.04838
             0.08550              0.07136              0.02024
             0.20500              0.08370             -0.00863
             0.35421              0.09837             -0.03805
             0.43117              0.11531             -0.06781
             0.76110              0.13446             -0.09778
             0.69571              0.15573             -0.12778
             0.45981              0.17904             -0.15772
             0.29705              0.20430             -0.18747
             0.05122              0.23138             -0.21693
             0.02797              0.26019             -0.24603
             0.05300              0.29062             -0.27470
            -0.02964             -0.06265             -0.09136
             0.01145             -0.03705             -0.07057
             0.00362             -0.01325             -0.04960
             0.07968              0.00865             -0.02855
             0.06888              0.02859             -0.00753
             0.17213              0.04650              0.01332
             0.04281              0.06232              0.03387
             0.07056              0.07600              0.05395
             0.10128              0.08754              0.07337
             0.04415              0.09692              0.09197
             0.05879              0.10418              0.10952
             0.00904              0.10937              0.12584
             0.02691              0.11257              0.14070
             0.00902              0.11391              0.15390
             0.01128              0.11352              0.16523
             0.04209              0.11161              0.17450
             0.03137              0.06844              0.14673
             0.02941              0.06607              0.13110
             0.01523              0.06516              0.11331
             0.03029              0.06591              0.09355
             0.07708              0.06849              0.07200
             0.10472              0.07302              0.04888
             0.17079              0.07959              0.02439
             0.17091              0.08829             -0.00127
             0.33537              0.09913             -0.02788
             0.35404              0.11213             -0.05525
             0.68429              0.12727             -0.08323
             0.66125              0.14452             -0.11160
             0.65236              0.16383             -0.14026
             0.45073              0.18513             -0.16903
             0.26202              0.20834             -0.19781
             0.02244              0.23340             -0.22650
             0.04974              0.26021             -0.25499
             0.06393              0.28867             -0.28321
            -0.00167             -0.05742             -0.11018
             0.05189             -0.03372             -0.09029
             0.02168             -0.01180             -0.07040
             0.09091              0.00827             -0.05061
             0.12034              0.02645             -0.03106
             0.20282              0.04268             -0.01188
             0.11868              0.05694              0.00679
             0.04215              0.06923              0.02478
             0.08879              0.07956              0.04191
             0.07139              0.08795              0.05802
             0.13582              0.09446              0.07291
             0.11338              0.09919              0.08640
             0.09375              0.10225              0.09831
             0.06875              0.10376              0.10845
             0.03734              0.10392              0.11666
             0.03243              0.10293              0.12281
             0.02993              0.10098              0.12676
             0.03584              0.09834              0.12840
             0.05061              0.09525              0.12765
             0.06700              0.09199              0.12449
             0.07656              0.08882              0.11892
             0.07546              0.08602              0.11092
             0.00579              0.08384              0.10059
             0.00150              0.08253              0.08799
             0.08989              0.08232              0.07325
             0.07950              0.08341              0.05650
             0.12960              0.08598              0.03789
             0.19045              0.09020              0.01760
             0.21180              0.09617             -0.00419
             0.32390              0.10399             -0.02730
             0.38532              0.11374             -0.05156
             0.62446              0.12545             -0.07677
             0.71190              0.13914             -0.10277
             0.71357              0.15480             -0.12938
             0.50047              0.17242             -0.15647
             0.36724              0.19195             -0.18388
             0.19278              0.21335             -0.21148
             0.00797              0.23655             -0.23915
             0.06984              0.26150             -0.26680
             0.01428             -0.05309             -0.13215
             0.00783             -0.03108             -0.11337
             0.11166             -0.01081             -0.09476
             0.03989              0.00769             -0.07644
             0.12901              0.02438             -0.05853
             0.26572              0.03926             -0.04118
             0.29481              0.05232             -0.02452
             0.22683              0.06358             -0.00873
             0.16144              0.07309              0.00605
             0.16491              0.08089              0.01965
             0.15693              0.08708              0.03190
             0.08580              0.09176              0.04264
             0.07036              0.09507              0.05172
             0.07792              0.09717              0.05899
             0.06953              0.09823              0.06433
             0.08646              0.09846              0.06764
             0.09875              0.09807              0.06881
             0.09333              0.09729              0.06777
             0.08396              0.09636              0.06452
             0.08194              0.09552              0.05905
             0.07006              0.09500              0.05134
             0.08731              0.09503              0.04148
             0.15763              0.09585              0.02952
             0.19442              0.09765              0.01557
             0.21919              0.10061             -0.00025
             0.25620              0.10490             -0.01781
             0.37462              0.11067             -0.03698
             0.49293              0.11803             -0.05757
             0.66505              0.12707             -0.07943
             0.72316              0.13785             -0.10241
             0.73190              0.15043             -0.12633
             0.62769              0.16483             -0.15105
             0.48759              0.18105             -0.17641
             0.30834              0.19908             -0.20227
             0.07471              0.21889             -0.22850
             0.03000              0.24046             -0.25498
             0.02951              0.26372             -0.28160
             0.01536             -0.07139             -0.17506
             0.01316             -0.04925             -0.15734
            -0.02220             -0.02872             -0.13985
             0.10253             -0.00985             -0.12269
             0.18358              0.00734             -0.10598
             0.16338              0.02286             -0.08985
             0.06398              0.03670             -0.07443
             0.31784              0.04889             -0.05986
             0.21795              0.05948             -0.04630
             0.25486              0.06853             -0.03388
             0.29027              0.07611             -0.02275
             0.21355              0.08233             -0.01305
             0.18203              0.08733             -0.00493
             0.16095              0.09124              0.00149
             0.14883              0.09423              0.00612
             0.15560              0.09647              0.00885
             0.16790              0.09816              0.00960
             0.17058              0.09951              0.00831
             0.17786              0.10073              0.00498
             0.22218              0.10203             -0.00041
             0.24179              0.10362             -0.00786
             0.25361              0.10571             -0.01730
             0.34343              0.10849             -0.02869
             0.39922              0.11216             -0.04193
             0.46509              0.11688             -0.05693
             0.57346              0.12279             -0.07355
             0.76291              0.13003             -0.09168
             0.69202              0.13872             -0.11119
             0.79342              0.14893             -0.13191
             0.68799              0.16073             -0.15372
             0.55456              0.17418             -0.17645
             0.36285              0.18929             -0.19999
             0.17611              0.20610             -0.22418
             0.11080              0.22457             -0.24889
             0.08035              0.24472             -0.27402
             0.02510              0.26649             -0.29943
             0.03766             -0.06634             -0.20221
             0.01991             -0.04553             -0.18578
             0.07124             -0.02625             -0.16971
             0.09918             -0.00853             -0.15411
             0.08992              0.00763             -0.13912
             0.05523              0.02226             -0.12484
             0.05793              0.03537             -0.11141
             0.24513              0.04702             -0.09896
             0.29228              0.05726             -0.08761
             0.31510              0.06618             -0.07750
             0.29029              0.07387             -0.06876
             0.22113              0.08045             -0.06150
             0.21911              0.08605             -0.05584
             0.22933              0.09083             -0.05185
             0.22848              0.09495             -0.04963
             0.19325              0.09857             -0.04926
             0.18845              0.10189             -0.05077
             0.21718              0.10510             -0.05418
             0.27236              0.10838             -0.05948
             0.36123              0.11192             -0.06671
             0.49601              0.11591             -0.07578
             0.64317              0.12053             -0.08666
             0.75506              0.12594             -0.09926
             0.68687              0.13230             -0.11351
             0.78914              0.13974             -0.12929
             0.84572              0.14839             -0.14650
             0.70586              0.15834             -0.16501
             0.60426              0.16968             -0.18469
             0.37477              0.18248             -0.20542
             0.25250              0.19678             -0.22707
             0.08004              0.21262             -0.24950
             0.03440              0.23002             -0.27260
             0.03672              0.24898             -0.29624
             0.05158              0.26949             -0.32032
             0.02593             -0.06129             -0.23244
             0.07762             -0.04158             -0.21740
             0.04504             -0.02331             -0.20285
             0.03138             -0.00649             -0.18891
             0.06165              0.00892             -0.17569
             0.08714              0.02294             -0.16331
             0.06058              0.03561             -0.15187
            -0.00422              0.04700             -0.14151
             0.03341              0.05719             -0.13233
             0.10862              0.06626             -0.12445
             0.28171              0.07434             -0.11797
             0.41308              0.08154             -0.11299
             0.39710              0.08799             -0.10958
             0.37306              0.09385             -0.10782
             0.40442              0.09927             -0.10778
             0.46060              0.10442             -0.10950
             0.47548              0.10946             -0.11297
             0.56373              0.11458             -0.11821
             0.59484              0.11993             -0.12522
             0.67507              0.12569             -0.13396
             0.79936              0.13202             -0.14438
             0.86644              0.13906             -0.15641
             0.77457              0.14697             -0.16999
             0.67829              0.15585             -0.18500
             0.54486              0.16582             -0.20136
             0.39907              0.17698             -0.21897
             0.35350              0.18941             -0.23770
             0.19475              0.20318             -0.25745
             0.08444              0.21833             -0.27808
             0.04533              0.23489             -0.29950
             0.11816              0.25290             -0.32158
             0.01372             -0.05590             -0.26568
             0.01009             -0.03707             -0.25211
             0.04938             -0.01959             -0.23916
             0.03421             -0.00341             -0.22692
             0.07486              0.01149             -0.21549
             0.11739              0.02516             -0.20500
             0.09461              0.03766             -0.19553
             0.10381              0.04906             -0.18720
             0.11226              0.05945             -0.18010
             0.13924              0.06893             -0.17434
             0.15814              0.07762             -0.16997
             0.17587              0.08564             -0.16708
             0.19180              0.09312             -0.16574
             0.23077              0.10021             -0.16600
             0.31001              0.10706             -0.16790
             0.39146              0.11382             -0.17143
             0.45565              0.12065             -0.17660
             0.52961              0.12769             -0.18343
             0.61052              0.13510             -0.19187
             0.69823              0.14302             -0.20188
             0.60879              0.15159             -0.21339
             0.43608              0.16094             -0.22635
             0.41960              0.17118             -0.24067
             0.31030              0.18242             -0.25627
             0.21163              0.19474             -0.27305
             0.09042              0.20822             -0.29091
             0.03910              0.22292             -0.30975
             0.10782              0.23890             -0.32945
             0.10067              0.25619             -0.34993
             0.02700             -0.04989             -0.30183
             0.07699             -0.03174             -0.28979
             0.04022             -0.01480             -0.27846
             0.03493              0.00096             -0.26793
             0.00787              0.01559             -0.25829
             0.07009              0.02915             -0.24965
             0.16265              0.04170             -0.24209
             0.17447              0.05334             -0.23571
             0.17472              0.06415             -0.23059
             0.22916              0.07425             -0.22678
             0.23738              0.08374             -0.22436
             0.23016              0.09274             -0.22340
             0.25639              0.10139             -0.22393
             0.32668              0.10983             -0.22599
             0.39084              0.11818             -0.22958
             0.39463              0.12660             -0.23469
             0.40502              0.13521             -0.24136
             0.47635              0.14416             -0.24952
             0.50002              0.15358             -0.25915
             0.34593              0.16358             -0.27020
             0.30277              0.17430             -0.28260
             0.27435              0.18582             -0.29629
             0.06263              0.19825             -0.31120
             0.09583              0.21168             -0.32722
            -0.02879              0.22617             -0.34428
            -0.01243              0.24178             -0.36228
             0.01113             -0.02532             -0.33027
             0.06541             -0.00872             -0.32056
             0.07021              0.00683             -0.31173
             0.08728              0.02141             -0.30384
             0.06939              0.03506             -0.29699
             0.08145              0.04788             -0.29126
             0.17922              0.05996             -0.28672
             0.25005              0.07137             -0.28343
             0.27769              0.08224             -0.28144
             0.30347              0.09267             -0.28081
             0.32325              0.10278             -0.28159
             0.33892              0.11269             -0.28380
             0.29369              0.12254             -0.28743
             0.27776              0.13244             -0.29250
             0.24131              0.14252             -0.29901
             0.19073              0.15292             -0.30693
             0.13163              0.16373             -0.31621
             0.08479              0.17508             -0.32684
             0.05995              0.18708             -0.33874
            -0.01805              0.19982             -0.35186
             0.07868              0.21339             -0.36612
             0.08023              0.22787             -0.38145
             0.07177              0.24333             -0.39776
             0.03942             -0.00118             -0.36526
             0.08259              0.01437             -0.35808
             0.07553              0.02908             -0.35188
             0.03262              0.04302             -0.34675
             0.04894              0.05628             -0.34274
             0.07806              0.06895             -0.33991
             0.09682              0.08111             -0.33831
             0.14581              0.09287             -0.33800
             0.16502              0.10435             -0.33900
             0.17253              0.11566             -0.34134
             0.13714              0.12690             -0.34502
             0.13609              0.13819             -0.35004
             0.17020              0.14965             -0.35641
             0.20910              0.16139             -0.36411
             0.14994              0.17352             -0.37308
             0.12253              0.18614             -0.38332
             0.02305              0.19935             -0.39475
            -0.06948              0.21324             -0.40735
             0.02615              0.22789             -0.42102
             0.02808              0.02369             -0.40674
             0.01285              0.03870             -0.40216
             0.04410              0.05309             -0.39864
             0.04303              0.06693             -0.39624
             0.06370              0.08031             -0.39499
             0.09293              0.09334             -0.39496
             0.11181              0.10610             -0.39617
             0.10368              0.11870             -0.39863
             0.06492              0.13125             -0.40235
             0.10213              0.14385             -0.40732
             0.04175              0.15660             -0.41357
            -0.01062              0.16961             -0.42106
            -0.02072              0.18297             -0.42975
            -0.03863              0.19679             -0.43964
             0.04654              0.21114             -0.45065
             0.10560              0.22612             -0.46276
             0.02118              0.06529             -0.45241
             0.00116              0.07982             -0.45149
             0.07021              0.09403             -0.45172
             0.02316              0.10800             -0.45311
             0.02838              0.12182             -0.45569
             0.00747              0.13560             -0.45944
             0.01576              0.14942             -0.46437
